"id","profileName","text","date","title","rating","images","helpful","variant:colour","variant:size","variant:style name"
"R8FOIIOHJKY8J","Fahad","Great audio quality, not sure how to rate bass and all. Mic quality is very good. External sound is purely filtered out.Only issue is it doesn't match the ear. Too painful and irritating after keeping for more than 10-15 min. May be due to my ear structure.","Reviewed in India on 29 July 2023","The sound and mic is good but","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1U8FNGI8BA7JB","nags","I bought this pair of earbuds expecting a good mic quality, but it is not up to the mark. The mic is not so clear and the other side can hear  disturbance. Although ANC is good, the mic and comfort isn't so good. Not recommended","Reviewed in India on 30 July 2023","Not upto the standards","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3FETTCAW6IJK5","Deepak Pandey","I invested 1500 extra and purchased it for 3000 rs vs other boat or oppo buds considering the microphone will be good for calls and will remove background noise in meeting.In reality, microphone works fine but if there is a fan running on number 3 or slow wind while walking, then other party complains as if I'm riding bike at 100 kmpsI tested it for 7 days and every time people complained this with even small wind /fan,  good if you sit in calm place or ACDesign, feature, battery, no complain music, , but microphone is deal breaker for me","Reviewed in India on 13 May 2023","Everything is good except calling experience","3.0 out of 5 stars","https://m.media-amazon.com/images/I/71VuYXxVk0L.jpg","2","Thunder Grey","Extra Large","Nord Buds 2"
"R1IWPTMROS3JN4","Ram suresh","Had to disable single touch to avoid accedentialtouch,Mikes are not sensible enough.Didn't see mouch beniffisial for Dolby Atmos even my motro phone supports,Case feels heavy and uncomfortable on pockets.Mids are not balanced.Connectivity is suprab 10 Mt even 3 Walls in between.Good for longer periods.","Reviewed in India on 8 July 2023","Phone Calls can't be operable","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R20WXH7GGNL7OI","kartik","Everything is great with buds except one thing which is app support. HeyMelody app works properly on android but doesn’t work at all in iOS devices (iPhones). Android version has more buds in its support devices list but iOS version has too less. Oneplus nord buds 2 is not in supported device list for iOS HeyMelody app.Very Disappointed. (Otherwise it would be 5 star from my side)","Reviewed in India on 21 May 2023","Buds are Great but there’s catch!!","3.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"RZ1GG3UWR8WCD","Jitender","Best of this bluetooth is very good. Very nice to look at, gives luxury. But there is very useless service in friend's service center. These people do not listen to the customer.  Everyone sings their own songs and neither understands the customer.","Reviewed in India on 10 July 2023","Good quality","3.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"RSTSEAFESWP5V","Pratyush","I bought these during a sale for around 2.2k, I have been using them for around 3-4 months now and here are a few pros and cons;prosReally good sound quality for the price, very happy with the sound quality, crystal clear and decent bassEars don't hurt while wearing themDesign is unique and doesn't look very cheapcons:One earbud keeps getting disconnected every few minutes (15-20 mins), which is really irritatingIt doesn't fit my ear that well, it keeps falling off my right ear with mouth movement, or exercise.The touch sensors take almost 2 seconds to register your touch and output your touchOverall, if you're looking for budget tws that has good sound quality for the price, then you can go for it.","Reviewed in India on 16 March 2023","Buggy, but worth the price","3.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"R2F8LOJUB8UIOD","Amazon Customer","Review after usage of 6 months. The sound quality is average and nothing great. There are other brands like boat and boult with better sound quality in the same price range. Active noise cancellation is not there. It captures outside noises during calls . You have to be on the top volume to listen to calls. The biggest con is that it is not compatible with other devices. Does not connect to Iphones, Mac or any devices with iOS. Also connectivity to other Android devices other than One plus devices is a struggle. Does not work mostly.Just an average buy only to use with One plus phones","Reviewed in India on 18 March 2023","Average quality, Does not connect to iOS devices","3.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"R1SFXMNR21P0MT","vijay s.","My review after 1 hr continue testSound is above avg my IEM is better then this buds.Battery ok.Fitting is ok but no longer time use ears getting pain.No Dolby Atmos effect, my redmi note 10 have Dolby Atmos but different i found.Price not worthy on 3k budgetOver all Not bad 3/5 stars.","Reviewed in India on 24 June 2023","Sound is above avg and no Dolby Atmos","3.0 out of 5 stars","https://m.media-amazon.com/images/I/71+6oStW+9L.jpg
https://m.media-amazon.com/images/I/71+iOL6A-6L.jpg
https://m.media-amazon.com/images/I/71moLjO4qyL.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1JNYYZOYKWGKL","Shreesh Katyayan","If you have an iPhone and are going for these, you cannot use any other feature than just plain n simple headphones.The companion app doesn’t work.But, otherwise for this price point, these are really well built, and have decent sound quality on not-so-loud volumes","Reviewed in India on 25 June 2023","Good quality earphones, pathetic software support for iOS","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3VB9VB7F28D97","Go Physics","It is the best earbud for bass and calling but I am completely unsatisfied with its connectivity issue + battery backup. It is fast charge battery but battery backup is very poor.","Reviewed in India on 2 July 2023","For musics lovers + Calling It is best but ...","3.0 out of 5 stars","https://m.media-amazon.com/images/I/71AU5n17KlL.jpg
https://m.media-amazon.com/images/I/71dP06pC5zL.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3W0SKRPXJI8RO","Smriti","Provides good noise cancellation at this price range. Some more features could have been added like volume Inc/dec through touch. And sound quality could've been better too.","Reviewed in India on 15 November 2023","Good","4.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1K4D7N9735A1W","Yeetsen","Sound quality is really good, can't lie.They are very sturdy, I dropped them a few times but it has had no effect, bass is very much active, perhaps a little too active for me. noise cancellation is really good, much better than some of the more expensive buds.Very sturdy, dropped them a few times, no problem at all. Charges really fast as well.For call though, you need to keep both buds at the same level otherwise your peer won't be able to hear you. Don't worry, their voice is more than clear.One more complain is that they are too big for my ears, these are definitely made for tall people.They are good enough if you don't have friends and you got big ears.","Reviewed in India on 25 September 2023","They are aight.","4.0 out of 5 stars","","18","Thunder Grey","Extra Large","Nord Buds 2"
"RYC6TEK43ZUQK","Placeholder","Good product.  For normal use . Call is not possible . It get not hear properly","Reviewed in India on 18 November 2023","Hi","4.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1LA3EPM1YUTPT","Kumar","Worth the price, wonderful product. Using for music and calls both and I am getting the output what I had expected.The points it is lacking -1. No vol control on buds. Need to use my phone for vol control.2. Does not call out the caller's name in buds.","Reviewed in India on 1 November 2023","Awesome 👍","4.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1AK794SNZ7P0W","SARANG SAJEEVAN","The opening lid of the earbud is not worth the price, we can hear a slight squeaky noise if we keep it next to our ear and close and Earbuds and gently move the lid sideways, I recommended this to 2 of my friends and they liked the earbuds well, but they 2 were facing that same issue of mine and well as it gets disconnected on it's own sometimes while listening and some times,regarding the above problem everthing is good","Reviewed in India on 26 October 2023","Worth the price","4.0 out of 5 stars","","7","Thunder Grey","Extra Large","Nord Buds 2"
"RUTWAQYL9JPUZ","Sai Sathwik Samudram ","Hello everyone I bought these buds in 2021 but I'm still using this buds there is no change in the sound quality and there is no damages for the buds","Reviewed in India on 18 November 2023","Nice product","4.0 out of 5 stars","https://m.media-amazon.com/images/I/710xtEruIOL.jpg","0","White Marble","Extra Large","Nord Buds"
"RW20LX7E1OJBL","Ganesh Tumbare","OnePlus Earbuds NordThe music quality is superb, with punchy sound and impressive bass. It's very amusing to listen to music on these earbuds, whether you're into crisp highs or deep lows. 16 d sound quality superb. The microphone in these earbuds are very good as well, they clearly filters out surrounding noise and delivers a focused sound who is speaking through them. They are stylish and compact. Overall, the OnePlus Earbuds Nord 2r are a fantastic choice for anyone who values comfort, I got purchase 2499...him.quality, and style.","Reviewed in India on 19 October 2023","Value for money","4.0 out of 5 stars","","7","Thunder Grey","Extra Large","Nord Buds 2"
"R2MUGQX3DHNCM0","Julius godson","Sound quality is good and really a worth TWS at this price range good battery life design wise it is slightly big the bud Pop's out of the ear. The beat is good, sound is very clear, it has 25db ANC is not bad but even without it turned on you can't hear anything while listening to music .","Reviewed in India on 9 November 2023","If looking for ANC TWS at low budget can get this","4.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R3K7YZLXBMXQSU","Ramandeep Singh","The OnePlus Nord Buds 2 truly impressed me with their outstanding audio performance. While the Active Noise Cancellation may not be the most powerful, it still effectively reduces surrounding noise, creating a more immersive listening experience.The 12.4mm driver unit sets these earbuds apart from the competition, providing a level of sound clarity and depth that is unparalleled in its price range. The bass quality, enhanced by the BassWave Technology, adds a new dimension to my music, making every beat feel more vibrant and enjoyable.The inclusion of the dedicated app is a fantastic addition, allowing me to fine-tune the sound with the Master Equalizers. Whether I want a balanced sound, emphasize vocals, or seek a transparent audio experience, I can easily adjust the settings to match my preferences for different types of content.With a remarkable battery life of up to 36 hours on a single charge, the OnePlus Nord Buds 2 are perfect for extended use, whether I'm on a long journey or just immersed in my favorite playlists all day long.In conclusion, the OnePlus Nord Buds 2 have proven to be a top-notch choice for anyone seeking a high-quality and customizable audio experience. Despite the moderate ANC, the exceptional sound quality, bass enhancement, and user-friendly app make these earbuds a compelling purchase that I wholeheartedly recommend. They have quickly become my go-to earphones for all my audio needs.One thing to note about the OnePlus Nord Buds 2 is that the case can be quite slippery. While the earbuds themselves fit securely in the case, the smooth exterior can sometimes make it challenging to grip, especially if you're on the move.To address this issue, I highly recommend purchasing a silicon skin for the case. Adding a silicon skin not only provides better grip and handling but also offers additional protection against scratches and minor bumps. It's a practical investment to ensure the safety and longevity of both the earbuds and the case.Overall, with the added silicon skin, the OnePlus Nord Buds 2 become an even more desirable choice, providing an excellent audio experience, customizable features, and now, enhanced practicality and protection for everyday use.","Reviewed in India on 22 July 2023","My Best TWS yet","5.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
