"id","profileName","text","date","title","rating","images","helpful","variant:"
"R13SF1U0HCTX3U","William K. Volkman","International version so no warranty.  Still overpriced.  Have some $20 JLab pieces of junk that have better audio than this.  These are very ""tinny"" sounding. The ear buds leap out of the ear after about an hour, has happened on both sides of my head.  First time it happened I caught it and it cut off the sound of the meeting.  Had to turn off blue tooth and reconnect with charger.  Getting it to pair with an additional device was almost impossible, took 8 tries and turning off bluetooth on everything else in range. The user manuals were useless.  No obvious way to change volume or lower treble. Samsung app is intrusive, refuses to run if you don't give it location permission, wanted access to my contacts and media/camera files.  Cute box though.  Certain one of the buds will fall out in the next week and I'll end up throwing in trash.  Don't bother.Update: 03/20/2023 - These things keep falling out.  I'm not exercising, I'm sitting quietly at my computer on conference calls.  The sound is bad, my coworkers report that I sound like I'm in the car, very faint and like in a tunnel.  You need the Galaxy Wearables app which requires all of the permissions or will not run to be able to adjust the volume.  Someone gifted me some AirPods Gen 2, not a fan of apple products however they don't fall out, they have good sound, still very poor microphone as reported by my coworkers, a hassle to use with Android phone and their special charging requirements (only charges when connected to my mac).","Reviewed in the United States on 11 March 2023","Find something else - falls out of the ear after about an hour","1.0 out of 5 stars","","7",
"R2MDQ4RGHS6BJL","Gordco","Three sizes of silicon ear pieces were provided. The large ones are too big for the cavity in the charger, which results in pushing up the earbuds away from the charging contacts. They will not make contact and charge, even if the case is closed!  My ears need the large ones. This is really unbelievable that Samsung would have designed something like this, that is so flawed.In addition, you need to use an app to see the charge status of your earbuds. I previously had a somewhat cheap  set of earbuds, that I bought about 6 years ago, and that case presented 4 dots that gave me, at a glance, an idea of the level of charge (each dot represents 25%).","Reviewed in Canada on 24 April 2023","Won't Touch Charging Contacts in Case if Large Silicon Ear Pieces are Used","1.0 out of 5 stars","","0",
"R2PYYH0PRR20TZ","Nathan B.","I had a set of Buds Plus, they did everything that I wanted them to do. One of the drivers failed and no one can fix them, so I bought these thinking that they would work just as well. They don't.These don't stay on my ears at all, even after I tried out all of the different tips. Despite not being able to stay in, they still make my ears hurt. Why they designed them like this, I don't know.They take forever to connect to my Galaxy S21+, and even after they claim to be connected, they still don't receive or transmit sound. On picking up a call, the phone has a seizure and flits between the regular call style, speaker phone, and ear buds.They don't register when 1 or both are in my ear. With the Buds Plus, I could use just 1 bud and it would convert the audio to mono. Thse new buds make sound come out of both buds, even when 1 is sitting in its case.This is a waste of a product and since it's an international version, there's no support from Samsung.","Reviewed in the United States on 15 May 2023","Worse than Buds Plus","1.0 out of 5 stars","","3",
"R4MIVVJ96JLXL","Dave Logan","Completely changing my review. I love the headphones. BUT the first pair I ordered the left bud had 30% battery left and the right one was dead (after 3 hours use). So I returned them and got a new pair. And it was exactly the same issue. 30% left and 0% right. I'm giving this one last shot.Update: Got third pair. Different colour, pair, so different batch. Same bloody issue. Right headphone 9% left headphone 35%. I'm done. Do not buy these.","Reviewed in Canada on 3 June 2023","Very annoyed","1.0 out of 5 stars","","2",
"R3HZX5ITSMMZI7","CF","Amazon Canada sold me Samson Galaxy Buds2 that were intended for the US market (I had no way of knowing this). One of the buds is not working but I was informed that because of they are a US product, the Samson Canada warranty did not cover them. My call was transferred to Samson US and they were willing to replace them. They could not, however, process the return because their system only supports addresses in the US. Their computer system could not accept my Canadian address.The Samson US agent suggested that Amazon Canada should be the ones to solve this problem, but after 2 hours on the phone being switched from one person to another, no one is willing to help.","Reviewed in Canada on 6 July 2022","AMAZON HAS MESSED UP!!!","1.0 out of 5 stars","","9",
"R15X4G279FAWY8","Keith Ramsey","These were really disappointing ear buds. The biggest issue is that they simply won't stay in my ear, no matter which rubber adapter I use. If I'm listening to music and staying very still, they are fine, but if I'm using them for a phone call, the simple act of my speaking makes them fall out of my ear. Worse, every time I touch them to try to push them back in my ear, they interpret it as a ""tap"" and either the sound quality changes radically -- I start hearing myself in the earbuds while I'm speaking -- or the call gets disconnected.Thanks so much, Samsung, for replacing a $10 jacked-in earbud that worked perfectly well with an $100 bluetooth earbud that wont stay in my ear. I hated my last Samsung phone, I hate these Samsung earbuds, I hate my Samsung refrigerator and I REALLY hate my Samsung dishwasher. Time to stop buying Samsung products.Update: Earbuds returned","Reviewed in the United States on 17 January 2023","These Won't Stay In My Ear","1.0 out of 5 stars","","4",
"R379AVLG6FZJXC","Bruno-Pierre Lariviere","Mauvais pour le sport. Les écouteurs sortent de l'oreille dès qu'un peu d'eau/sueur apparaît. Le son réduit d'environ 90% dès qu'un peu d'eau/sueur touche l'écouteur. Le son est clair, sans la moindre trace de basse. J'ai aussi des écouteurs BOSE et le son est incomparable. Connectivité bluetooth médiocre. Je ne recommande absolument pas ce produit.","Reviewed in Canada on 15 June 2023","Mauvais","1.0 out of 5 stars","","0",
"R3GNN0N4X4T40L","Amazon Customer","My galaxy buds2 stopped charging after 4 months. I called the 800 number and after 1.5 hours the very patient customer service rep determined that Samsung couldn’t help me even though it was still under warranty. It was made in Vietnam and they couldn’t find the serial number in their system.  Do Not Buy","Reviewed in Canada on 17 April 2023","No service from warranty","1.0 out of 5 stars","","3",
"RS40V1AFWKVY","Lois","I find that the right ear piece has a slight bit of static when the left earpiece is inserted. If I don't use the left ear piece it's just fine. Tried updating it try to few things I found online, but I can't seem to rectify the annoyance.","Reviewed in Canada on 20 February 2023","Not what I'd hoped.","1.0 out of 5 stars","","0",
"R30E6TXMTE9819","marc dunstan-adams","These items sounded amazing, noise canceling fantastic.Software was also very good,my favorite feature actually.But the right ear got very quiet and also would sound very staticy and buzz.Lasted unfortunately not even a month,I fact I had enough time to return them to Amazon because they where within 30 days.","Reviewed in Canada on 16 February 2023","Awesome almost lol","1.0 out of 5 stars","","0",
"R3OHBVYC50Z45I","Tanner","Bought the headphones in January, been having several issues, the most current issue being a large feedback through my left bud. Spoke to Samsung support and found out that these are the South American versions being sold out of an American distributor. Samsung Canada directed me to Latin America support where they promptly told me that there was nothing they could do.I see now that they have added a ""INTERNATIONAL VERSION NO WARRANTY"" Clause right at the end. Would not buy from this seller.","Reviewed in Canada on 7 June 2022","Predatory Selling Practices","1.0 out of 5 stars","","5",
"R13K81C97ANTDF","Simon N.","Bought these and were unimpressed. There is always a delay when using my Google Pixel 5 and my Windows 10 laptop when watching videos or playing games. I've never had this issue with other Bluetooth devices. This has made consuming media unpleasant, and are only really useful for music and calls, which all other headphones already do. I would steer away from this product unless the only device you use is a Samsung phone, you don't watch videos, and you don't play games.","Reviewed in the United States on 17 June 2023","Compatibility issues with common devices","1.0 out of 5 stars","","2",
"R1KFXBIL9SY8BR","Ali","I will not recommend,  waist of money, voice quality really bad on phone call, who ever I talk to they complain that my voice like I am drowning, not clear at all. I stopped using to these Bud's 2, I am using wire now.","Reviewed in Canada on 16 December 2022","I will not recommend","1.0 out of 5 stars","","0",
"R2D0GSSK24MT1J","Skam One","Ergonomically this ear bud makes no since.They had it right the first time with the rubber peice to lock in your ear now I feel like if I ride a bike or jog it will fall out right away no mater the ear peice used.","Reviewed in Canada on 7 November 2022","This feels like a giant step back.","1.0 out of 5 stars","","0",
"R2DBWN92FNPK17","Amazon Customer","My left earbud battery is defective. By the time the left bud dies the right still has ~80% battery remaining. I tried to use Samsung's warranty claim service and after going around and around with a local licensed repair shop and Samsung support I learned that my buds are an ""international serial number"" and so Samsung would not warranty them. They quoted me something like $112 to repair them which is more than the cost of a new set of buds.Garbage product and even worse customer service.","Reviewed in the United States on 18 May 2023","Samsung will not honor their warranty","1.0 out of 5 stars","","6",
"RGQEK71DFDK2C","Nina Keller","Missed the return window on these but wish I hadn't. They're basically trash. I changed out the different sized ear squishy and none of them work. It's a design flaw the earbud itself just does not fit in an ear well and will fall or drop out from just walking. Forget about looking down or tilting your head with these on. They would never work if you intend on running with them.They also randomly decide to stop playing music. There is no functionality to skip songs or go back, so you have to dig your phone out again.Should have just gotten the old ones again, these are useless.","Reviewed in the United States on 16 April 2023","They fall out too much","1.0 out of 5 stars","","2",
"R12BL7SPZMGJZA","Doc Chocolate","These absolutely would not stay in ear. I got them yesterday and almost lost them multiple times today. Tried different sized plugs and it didn't help. Sound quality is good and they're comfortable except they fall out constantly. I'll be returning them","Reviewed in Canada on 29 November 2022","Fall out of ear constantly","1.0 out of 5 stars","","0",
"R2VWROYOSRO04N","Mathew","Only in ear buds ive ever had that causes ear irritaion. Cannot be used. Everything else is fine about the buds, so quite a shame.","Reviewed in Canada on 2 April 2023","Buds cause ear irritation. Unusable.","1.0 out of 5 stars","","0",
"RRHXSO8A8QPS0","Ali mohammed","Never dropped them, never abused them, after 3 months they do strange sounds and the left earphone just stopped working","Reviewed in Canada on 15 April 2023","Reliability","1.0 out of 5 stars","","0",
"R299OSZNZM255I","Alicia Albatross","I do not recommend these, mine stopped working within a month. They will not charge, the case just keeps flashing. The low price is definitely not worth it. Very disappointing.","Reviewed in Canada on 28 January 2023","Stopped working within a month","1.0 out of 5 stars","","0",
"R2ILNK1S9JAR4D","Matthew Benoit","Poor quality. Mic screen popped out of one of the buds within 4 months of purchase.","Reviewed in Canada on 14 April 2023","Defective","1.0 out of 5 stars","https://m.media-amazon.com/images/I/51ra+nw+NrL.jpg","0",
