"id","profileName","text","date","title","rating","images","helpful","variant:colour","variant:style name"
"R257168RQVMK2Q","Amazon Customer","Overall a pretty descent earphones. Music quality is great for the price, bluetooth connection is seamless, button controls are very responsive (not customisable though).Lack of noise cancelling is kind of a bummer, but better than bad noise cancelling. The ear seal does provide passive noise cancelling.The most disappointing area is the call quality. Even with a little noise (like open tap), the voice is not audible to the other person (also tested with audio recorder to confirm voice is not audible). Also the noise is kind of ""amplified"" which makes a scooter pass by feel like a train pass by for person on the other side of the call.Overall Rating: 7Music: 8App Support: 8Call Quality: 4Connectivity: 9","Reviewed in India on 5 March 2023","Good for Music, Not so much for calls","4.0 out of 5 stars","","9","Black","WF-C500/Black"
"R1DP79XNQ9ZN2I","Saurav Joshi","It might seem that other competitors in this segment like OnePlus, Oppo…who sell you fancy boastful specs like Extra Bass etc are better options and make you think twice before buying Sony WF-C500. But you don’t need to think again because Sony sells reliability, you won’t face any problems for at least next 3-4 yrs. The reason I have been using Sony Speakers and Headphones since past 7yrs is that because the sound quality was never deteriorated. They have sensible design made with premium quality material and not cheap corner cutting plastic. These earpods under commit and over deliver. You will surely experience the difference in quality between this product which is made in Vietnam vs its competition’s products made in China. Uncompromising quality of sound so don’t worry about that in Sony products.I got it in 3200 during Republic day sale with credit card offers.","Reviewed in India on 4 February 2023","Reliability is what you pay for.","4.0 out of 5 stars","https://m.media-amazon.com/images/I/61t0Q4JJY5L.jpg
https://m.media-amazon.com/images/I/71W2VqNpUaL.jpg","12","Green","WF-C500"
"RI2MTHJL7RP0C","Yashshri Tare","I've had use these for more than year now and so this review is worthy.One line- They are one of the bests in market. Sony, after all. Sound , Bass is good. Noise cancellation is only 40%. Active noise cancellation is not present. I dropped these in water a multiple times, but even after one year they work absolutely fine. I use these with  my Windows PC. Android and iPhone. All good overall. But battery percentage shown is either 70% or 100%. I think that could have been better. but otherwise all good.","Reviewed in India on 2 April 2023","Must buy","4.0 out of 5 stars","","2","Black","WF-C500/Black"
"R1QBBCQW5B3WOX","Ejaz Shaik","This model can be bought for 3,500, for which I bought it with Credit card offer. Above 5K it is expensive. It doesn't look premium. Build quality is plastic, which is not up to the mark.I used OnePlus Buds Z2 before, which i used to get pain in the ears, if used continuous for 1 hr. Unfortunately I lost it.When it comes to sound, without ANC it is good compared to other brands.This model is not worth, if you buy above 4 or 5 K.","Reviewed in India on 26 February 2023","Good compared to One Plus","4.0 out of 5 stars","","4","Black","WF-C500/Black"
"R2RFIT7B7FA4RF","honey.bhargavi","Tested with Oneplus 10TConnectivity : Fast connect works good. As soon as the earbud is taken out from the charging case, it connects to the mobile.Charging: 1hr for full charge.Battery life : Yet to test this aspect.App: Easy to setup.Sound quality: overall 7/10 - cannot expect more with this budget.Bass - 6.5/10Vocal - 7/10treble - 7/10Mic : tested outdoor - while running - it works well even in windy conditions - clear audio has been heard on the other side during calls.Comfort - Wore for 4 hours continuously - its comfortable.Controls: 6/10 operational comfort score. volume control buttons on left bud, and pause/play button on right bud.No mute option.Cons:Volume should have been better.Sony is name for bass - but not with this product.Controls : are fixed - left side bud for volume and right for pause and play. Should have been configurable.No mute and unmute  optionFinal verdict - A solid product from Sony within the budget. Go for it.","Reviewed in India on 11 August 2022","Solid TWS in the budget range","4.0 out of 5 stars","https://m.media-amazon.com/images/I/61-ZaY1bpcL.jpg","9","Black","WF-C500/Black"
"R2947FKFRUDSK3","Boskee Sharma","Best Best Best Earbuds in the budget segment. Do not forget to download their Sony music App (Sony headphones connect) for personalized music experience.Big drawback is sound is limited even on full volume but i think that's a good thing so i am ok.Look wise decent and compact, fits well. My teenage son is using it and he is quite happy. Go for it. 👍👍👍","Reviewed in India on 9 May 2023","Value For Money","4.0 out of 5 stars","","3","Black","WF-C500/Black"
"R3K9MBMZIZZKW9","Chetan Sirpurwar","I found they are a little big for my ears but others found the fine. A bit heavier than my noise buds. Though sound quality is better than other products I ever used. The battery is really impressive I rarely charge them. I'm an average user.Noise cancellation is scam in All earbuds which are sold below 5k.. so don't keep any expectations.Recommended to buy.","Reviewed in India on 13 April 2023","Bought it at Sale - Recommended if 3-4k price","4.0 out of 5 stars","https://m.media-amazon.com/images/I/61nXqTjvfKL.jpg","6","Black","WF-C500/Black"
"R1SG1XB71BUTXB","Avijit","Really balanced and great sound .. The mid, high and low seem to be in sync. and seems good battery so far but time will tell. They look great in orange colour. One issue is that the volume control is not easy rest all good. Hope it lasts long also!","Reviewed in India on 5 May 2023","Great sound and light","4.0 out of 5 stars","https://m.media-amazon.com/images/I/71QyZC0XSqL.jpg
https://m.media-amazon.com/images/I/71R0ihREykL.jpg","0","Orange","WF-C500/Orange"
"R1R4Z6HE0BAV0X","Gotu","You will need to download music center and headphone connect apps from sony and you can then enable LDAC and just features available with this like DSEE and equalizer as well as 360 audio for which you are required to sign up with a service and trial lasts for some months, haven't tried 360 yet but i have used other options.On the phone as well as the pc there is good clarity, but lacks bass, you will need to over 50% volume as it is hard to hear anything below that on this earbuds. Seems treble oriented but well balanced, does not distort at max volume.Fits fine in the ears, overall decent, do not expect anything out of the ordinary, soundstage seems fine.Range is excellent and while you can walk wearing this, you cannot run and it is probably not safe to wear them while on two wheeler or cycling as bumps on the road and your head movement can cause this to drop off.","Reviewed in India on 14 February 2022","Overall good but seems mainly for mobile use","4.0 out of 5 stars","","3","White","WF-C500"
"R1DGAH3XGY38WK","彡[вσѕѕ]彡","A decent pair of TWS. Since I faced connectivity issues with other brands such as Oppo and OnePlus on my iPhone, I bought these.The sound quality is good, offering a well-balanced sound. You can adjust the bass to your preference using the in-app settings.Noise cancellation, when compared to AirPods, is just okay, but it serves its purpose well for me. Plus I like the truly in-ear design of these instead of the stick design.If you don't experience connectivity issues, I recommend considering the OnePlus Buds Pro or Oppo Air Pro3. They offer better noise cancellation and are priced slightly lower. The sound quality is similar.","Reviewed in India on 10 October 2023","A good one. Slightly priced on the higher side. But then it is a SONY!","5.0 out of 5 stars","","3","Black","WF-C700N"
