id,profileName,text,date,title,rating,images,helpful,variant:colour,variant:style name,brand,variant:,variant:size,scores
R2DN5QT9Q7EG5C,Nice pick at good price,"Everything is fine, battery and quality is top notch",Reviewed in India on 22 January 2024,Nice pick,4.0 out of 5 stars,https://m.media-amazon.com/images/I/51mXQDVrymL.jpg,0,Lightning White,Nord Buds 2,oneplus,,Extra Large,"build quality: 3
price: 0
comfort: 0
design: 0
battery life: 3
sound quality: 0"
R1KKP22FLLMLYT,Irshad,I will give to 4 star design is good fit in ear goodNoice cancellation goodTransparency I like this feature this is awesome  bass is goodPacking was not good,Reviewed in India on 3 February 2024,After 7 days,4.0 out of 5 stars,,0,Lightning White,Nord Buds 2,oneplus,,Extra Large,"build quality: 2
price: 0
comfort: 2
design: 4
battery life: 0
sound quality: 4"
RIQGZ72P3V36I,Amazon customer,Mention by the company the specification for the product what they say is perfect super birds one if audio profile person with this budget have to surely by this one sound quality and separation is too good.,Reviewed in India on 21 January 2024,One plus Nord 2 buds Thumbs up for the product,4.0 out of 5 stars,,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 2
price: 3
comfort: 1
design: 2
battery life: 0
sound quality: 3"
R39CQ80SZRXF6G,PARTH PATEL,Deep bassQuality voice,Reviewed in India on 31 January 2024,Good as I expected,4.0 out of 5 stars,,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 3"
R1QUZMLQVT56XI,Konda gangadhar,Gd,Reviewed in India on 3 February 2024,Gd,4.0 out of 5 stars,,0,Lightning White,Nord Buds 2,oneplus,,Extra Large,"build quality: 1
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 0"
R10KZAUEK9A6KF,Placeholder,Sometimes I feels little uncomfort thats it,Reviewed in India on 1 February 2024,Little uncomfort,4.0 out of 5 stars,,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 0
price: 0
comfort: 1
design: 0
battery life: 0
sound quality: 0"
R2VC87XIR7741V,Ankit prasad,Nice,Reviewed in India on 28 January 2024,Nice,4.0 out of 5 stars,,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 0"
R2M2QYSHIIJM0R,Very nice product worth full value ,Very nice buds,Reviewed in India on 1 February 2024,Quick delivery nice product,4.0 out of 5 stars,,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 3
price: 0
comfort: 2
design: 1
battery life: 0
sound quality: 3"
R1SH9F65RZVJNB,Krishna,Charging down is very fast,Reviewed in India on 24 January 2024,Charging down,4.0 out of 5 stars,,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 0"
R1YGHBOPFLI6D2,KOUSHAL SINGH,अच्छा प्रोडक्ट हैं लेकिन नॉइस कैंसिलेशन बिल्कुल भी अच्छा नहीं है म्यूजिक अच्छा है कंफर्टेबल है,Reviewed in India on 24 January 2024,Koushalsingh80@gmail.com,4.0 out of 5 stars,,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 2
price: 0
comfort: 3
design: 0
battery life: 0
sound quality: 3"
R1D31ZK2ZASYYR,Nakshatra,Liked the bass and sound quality although they are similar to the other brands below 2k,Reviewed in India on 19 January 2024,Punchy bass and good sound quality,4.0 out of 5 stars,,0,Lightning White,Nord Buds 2,oneplus,,Extra Large,"build quality: 0
price: 2
comfort: 0
design: 0
battery life: 0
sound quality: 3"
RB1ULNOCO7PX,Prashanth,"Review after 3 months of usage.ANC - 3.5/5 - for this price range it's good but if you want good ANC then go for OPPO ENCO 2 PRO / REALME BUDS 3sound - 4.5/5- the sound is really nice and clear even in the 70% volume. As the drivers are 12.5mm u cannot hear in the full sound for sure. But if u do hear it then u are either u born with super powers or deaf.Build - 5/5 - overall build quality is excellent. i have dropped the buds  4 times  already, but still it is like a new onecomfort - 5/5 - i personally liked the design and it's really comfortable for me after wearing the buds.overall it is a value for money for this price range. highly recommended.",Reviewed in India on 10 December 2023,value for money buds,4.0 out of 5 stars,,4,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 5
price: 3
comfort: 5
design: 3
battery life: 0
sound quality: 4"
R1YT3VJXSGHOTQ,Nil,"If you are getting it in sale, then definitely take it. For even 2500 it is worth the price. Sound quality is good and ANC is quite useful. Nice purchase.",Reviewed in India on 17 January 2024,Worth it,4.0 out of 5 stars,,0,Lightning White,Nord Buds 2,oneplus,,Extra Large,"build quality: 0
price: 3
comfort: 0
design: 0
battery life: 0
sound quality: 3"
R3KLDT33L8EYMI,Shaad,Audio quality is nice .,Reviewed in India on 21 January 2024,Quality,4.0 out of 5 stars,,0,Lightning White,Nord Buds 2,oneplus,,Extra Large,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 3"
R10Y1CB5759JL8,Amit Dwivedi,It has excellent sound quality at this price range,Reviewed in India on 20 January 2024,Excellent sound,4.0 out of 5 stars,,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 0
price: 2
comfort: 0
design: 0
battery life: 0
sound quality: 3"
RUAJ9M8H0IXRH,Abhiram,Bass is to good,Reviewed in India on 27 January 2024,Bass,4.0 out of 5 stars,,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 3"
R2KEKC0XBGGMZY,Manojkanth,Nice vocalsTreble 8/10Bass 9/10Connectivity 8/10Battery 7/10Battery could have been better,Reviewed in India on 16 January 2024,Paisa vasool,4.0 out of 5 stars,,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 2
sound quality: 3"
R3LKH2GM6FV87M,atul raj,GOOD SOUND QUALITY,Reviewed in India on 16 January 2024,VERY NICE PRODUCT,4.0 out of 5 stars,,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 3"
R7CB5NF76EQ1N,Lakshay,"Ear buds are very good .Its case is durable and strong with a beautiful color finess.Sound quality is also great, bass is greatMic is also good and no voice is break during calls, Noise cancelation is top notchPlayback time is also commendable",Reviewed in India on 28 December 2023,GREAT PRODUCT,4.0 out of 5 stars,,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 3
price: 0
comfort: 0
design: 3
battery life: 3
sound quality: 3"
R2V7A45QEAEAQI,Piyush sethi,Classy product in this price.Noise cancellation is very good.Bass and Volume should be better.,Reviewed in India on 2 February 2024,Nice and classy,4.0 out of 5 stars,,0,Lightning White,Nord Buds 2,oneplus,,Extra Large,"build quality: 2
price: 3
comfort: 0
design: 2
battery life: 0
sound quality: 1"
R2RV02AQKA3AD7,Nachiketa,"Product is completely worth the cost, if expecting ANC like apple than its not for you. I have used oppo, realme, boat but from all of them this one is best",Reviewed in India on 31 December 2023,ANC,4.0 out of 5 stars,,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 3
price: 2
comfort: 1
design: 2
battery life: 2
sound quality: 2"
R2TJ8ITSE1DTS6,AVINASH MANDAL,Sound quality it's good,Reviewed in India on 14 January 2024,quality,4.0 out of 5 stars,,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 3"
R1H75B8ACX3FP3,Dev,I did like it .. quite nice quality and buildGood quality anc and sound,Reviewed in India on 16 January 2024,Nord buds2,4.0 out of 5 stars,https://m.media-amazon.com/images/I/71coPgnTljL.jpg,3,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 2
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 2"
RE9XKSVMDJ05L,Manikanta,"Excellent sound quality and there is noise cancellation not upto mark,If anyone looks for only noise cancellation don't buy...",Reviewed in India on 10 January 2024,Sound quality,4.0 out of 5 stars,,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 2
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 3"
R5PWIS4A648AT,ashish dahiya,battery issueloud soundnoise cancellation basicbass goodcharging issue,Reviewed in India on 9 January 2024,amazon vine,4.0 out of 5 stars,,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 1
sound quality: 2"
R2Z9ERK9ZWSI6N,4.2,I like the bass sound,Reviewed in India on 10 January 2024,Nice product,4.0 out of 5 stars,,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 3"
R29U5ISDO1IF8S,One plus nord buds,It's good,Reviewed in India on 11 January 2024,Earbuds,4.0 out of 5 stars,,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 0"
R30QBI5ESA8TT3,Gagan,rich sound quality and improved battery backup and 25 db anc is awsm....,Reviewed in India on 11 January 2024,Good product,4.0 out of 5 stars,,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 3
sound quality: 3"
R3KZCRG430K5BT,Arun Sharma,Bass is little low otherwise can go for purchase,Reviewed in India on 13 January 2024,Bass Quality,4.0 out of 5 stars,,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 2"
R1GYF68MXMCQBB,Sanjeev,Battery backup is not very good,Reviewed in India on 27 December 2023,Battery backup,4.0 out of 5 stars,,0,Lightning White,Nord Buds 2,oneplus,,Extra Large,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 1
sound quality: 0"
R1WSI735BS6IJP,Amit Kumar,ANC is namesake,Reviewed in India on 15 January 2024,Nice,4.0 out of 5 stars,,0,Lightning White,Nord Buds 2,oneplus,,Extra Large,"build quality:2
price:1
comfort:2
design:3
battery life:2
sound quality:3"
R3IUQPMYEIDRA5,Ashokprabu K,"Design:Good buds, not easily fall from the ears. But the box is not comfortable at jeans pocket, need to be a little comfortable design to keep in pockets.Quality:The quality of the material is really good, Sound quality is good, I cannot say its extraordinary because unable to make a tight push into the ears there is a air gap always, but still the ANC reduces the outside noise good and able to manage and listen the good quality sound.Connectivity:only 6 to 8 meters for a good reception. beyond this will get frequent disconnection. The 6-8 meters also should not have any hurdles then only it will be. While open the box lid it connects to the device a bit annoying, should get connect only when we pick the buds from the box, since there is a magnetic touch given or the buds it should have been handled in that way.Paring:Paring button is on the box near to the charging port, which is really good. should be a little quick responsive for the touch, some times it responses quick some times it did not response for the touch may be its due to the design texture on the touch area.Battery:30 to 40 percent consumption for a 2 hour continuous usage with ANC. Which is quit disappointment, but still it will get charged once we put the buds into the box which is a good thing. Should have to improve the battery consumption a little smarter way. Each buds took different level of consumption I guess this is  due to more touch on one buds.Convenient :For one plus mobile there a dedicated menu given in the Bluetooth setting, to control over the earphone and able to customize the touch controls. may be the touch area can be kept little down to give a good convenience to put the earphone a good push to ears. because when we try to tight the earphones the touch responses which is annoying.",Reviewed in India on 25 October 2023,Acceptable ANC Good Sound,5.0 out of 5 stars,,7,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 2
price: 1
comfort: 1
design: 2
battery life: 1
sound quality: 2"
